"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"1814","CU",2024-06-16,81,-2.07,5.13,"Wheeler, Zack",656811,554430,"","ball",NA,NA,NA,NA,14,"Ryan O'Hearn walks.","R","L","R","BAL","PHI","B",NA,"",0,1,2024,0.92,-1.07,0.03,-0.19,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,NA,NA,2.96524422782055,-117.973529271187,-3.26306992003623,8.03131198009077,22.0865102684022,-41.763218178967,3.52,1.73,NA,NA,NA,82.3,2764,7.1,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.41,NA,NA,NA,NA,NA,NA,NA,25,2,"Curveball",4,0,4,0,0,4,4,0,"Standard","Standard",55,0,0.015,NA,NA,NA,-0.015,NA,4,4,0.895,0.895,34,30,34,31,2,1,5,1,6,3,4.53,-0.92,0.92,24.6
"1815","SI",2024-06-16,95.4,-2.18,4.89,"Wheeler, Zack",656811,554430,"","called_strike",NA,NA,NA,NA,6,"Ryan O'Hearn walks.","R","L","R","BAL","PHI","S",NA,"",0,0,2024,-1.35,-0.06,0.51,2.38,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,NA,NA,10.3010393027235,-138.560516210203,-0.761538732254436,-19.736509726455,33.6090556843406,-32.9385123948662,3.52,1.65,NA,NA,NA,96.8,2330,7.4,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.12,NA,NA,NA,NA,NA,NA,NA,25,1,"Sinker",4,0,4,0,0,4,4,0,"Standard","Standard",226,0,-0.023,NA,NA,NA,0.023,NA,4,4,0.895,0.895,34,30,34,31,2,1,5,1,6,3,2.59,1.35,-1.35,20.9
"1816","SI",2024-06-16,95.8,-2.15,4.99,"Wheeler, Zack",663624,554430,"field_out","hit_into_play",NA,NA,NA,NA,13,"Ryan Mountcastle grounds out to first baseman Bryce Harper.","R","R","R","BAL","PHI","X",3,"ground_ball",0,0,2024,-1.2,0.19,-1.39,2.43,NA,NA,NA,0,3,"Bot",151.69,166.33,NA,NA,NA,NA,4.79643258262986,-139.477278921072,-1.55524077553701,-16.697785417526,32.3065875121306,-29.5967471042508,3.66,1.83,23,67.6,-4,97.1,2301,7.1,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.43,0.089,0.079,0,1,0,0,2,24,1,"Sinker",4,0,4,0,0,4,4,0,"Standard","Standard",226,-0.007,-0.228,78.3,6.6,0.107,0.228,88,4,4,0.902,0.902,34,27,34,27,2,1,5,1,6,2,2.3,1.2,1.2,21.5
"1817","FF",2024-06-16,95.3,-2.11,5.17,"Wheeler, Zack",668939,554430,"home_run","hit_into_play",NA,NA,NA,NA,8,"Adley Rutschman homers (14) on a fly ball to center field.","R","L","R","BAL","PHI","X",NA,"fly_ball",0,0,2024,-0.55,1.25,0.22,2.1,NA,NA,NA,0,3,"Bot",149.85,34.02,NA,NA,NA,NA,7.48720421913514,-138.638324749702,-5.39092342377483,-8.68388741982108,28.2533560447808,-14.9559561819872,3.51,1.71,412,103.4,33,97.2,2496,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.31,0.611,1.225,2,1,0,3,6,23,1,"4-Seam Fastball",3,0,3,0,0,4,4,0,"Standard","Standard",217,0.054,1,72.8,6.8,2.367,-1,103.4,3,3,0.848,0.848,34,26,34,26,2,1,5,1,6,2,1.24,0.55,-0.55,24.1
"1818","ST",2024-06-16,84.1,-2.26,5.09,"Wheeler, Zack",683002,554430,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Gunnar Henderson strikes out swinging.","R","L","R","BAL","PHI","S",2,"",3,2,2024,1.32,-0.25,0.74,0.88,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,4.37689765485726,-122.297239409794,-2.82314347742512,12.1851474076904,27.0464466024342,-34.2549256926988,3.74,1.81,NA,NA,NA,84.7,2789,7,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.49,NA,0,0,1,0,0,NA,19,6,"Sweeper",3,0,3,0,0,3,3,0,"Strategic","Standard",71,-0.005,-0.125,NA,NA,NA,0.125,NA,3,3,0.81,0.81,34,23,34,23,2,1,5,1,6,2,3.51,-1.32,1.32,21.1
"1819","FF",2024-06-16,96.1,-2.03,5.09,"Wheeler, Zack",683002,554430,"","foul",NA,NA,NA,NA,2,"Gunnar Henderson strikes out swinging.","R","L","R","BAL","PHI","S",NA,"",3,1,2024,-0.29,0.96,-0.16,3.23,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,5.7499815347226,-139.938006164473,-1.55239383414611,-5.12223218037297,32.0539237322984,-19.4186273690751,3.74,1.81,270,86.4,40,97.9,2543,7.3,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.18,NA,NA,NA,NA,NA,NA,NA,19,5,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",205,0,-0.034,68.9,5.8,NA,0.034,88,3,3,0.81,0.81,34,23,34,23,2,1,5,1,6,2,1.51,0.29,-0.29,24.6
"1820","CU",2024-06-16,81.1,-2.19,5.24,"Wheeler, Zack",683002,554430,"","ball",NA,NA,NA,NA,13,"Gunnar Henderson strikes out swinging.","R","L","R","BAL","PHI","B",NA,"",2,1,2024,1.44,-0.94,-1.43,1.94,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,-1.07857307172268,-118.029238539305,1.15541913984045,13.6149835104205,24.8122203815946,-41.4170107481293,3.74,1.9,NA,NA,NA,81.6,2929,6.8,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.65,NA,NA,NA,NA,NA,NA,NA,19,4,"Curveball",3,0,3,0,0,3,3,0,"Standard","Standard",60,0,0.043,NA,NA,NA,-0.043,NA,3,3,0.81,0.81,34,23,34,23,2,1,5,1,6,2,4.44,-1.44,1.44,25.6
"1821","SI",2024-06-16,95.4,-2.06,5.03,"Wheeler, Zack",683002,554430,"","ball",NA,NA,NA,NA,14,"Gunnar Henderson strikes out swinging.","R","L","R","BAL","PHI","B",NA,"",1,1,2024,-1.03,0.22,1.15,2.74,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,10.9448004417764,-138.591582097409,-0.905311189421951,-15.6751336478373,29.6891356910345,-29.3225110655554,3.74,1.76,NA,NA,NA,97.1,2325,7.3,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.25,NA,NA,NA,NA,NA,NA,NA,19,3,"Sinker",3,0,3,0,0,3,3,0,"Standard","Standard",216,0,0.023,NA,NA,NA,-0.023,NA,3,3,0.81,0.81,34,23,34,23,2,1,5,1,6,2,2.28,1.03,-1.03,20.5
"1822","CU",2024-06-16,82.6,-2.26,5.24,"Wheeler, Zack",683002,554430,"","swinging_strike",NA,NA,NA,NA,14,"Gunnar Henderson strikes out swinging.","R","L","R","BAL","PHI","S",NA,"",1,0,2024,1.1,-0.9,0.01,0.8,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,3.05076225009739,-120.230830466165,-1.80867132146878,9.9261523956516,25.3971514401733,-40.6636015723405,3.74,1.81,NA,NA,NA,83.2,2786,6.9,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.64,NA,NA,NA,NA,NA,NA,NA,19,2,"Curveball",3,0,3,0,0,3,3,0,"Standard","Standard",57,0,-0.02,75.3,8.9,NA,0.02,NA,3,3,0.81,0.81,34,23,34,23,2,1,5,1,6,2,4.26,-1.1,1.1,27.5
"1823","FC",2024-06-16,92.6,-2.1,5.07,"Wheeler, Zack",683002,554430,"","ball",NA,NA,NA,NA,12,"Gunnar Henderson strikes out swinging.","R","L","R","BAL","PHI","B",NA,"",0,0,2024,0.38,0.71,1.73,2.85,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,NA,NA,9.07384211109034,-134.694033974788,-1.43585705012085,2.74786454562621,28.1252968928477,-23.4484563145655,3.74,1.79,NA,NA,NA,94.2,2668,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.34,NA,NA,NA,NA,NA,NA,NA,19,1,"Cutter",3,0,3,0,0,3,3,0,"Standard","Standard",192,0,0.015,NA,NA,NA,-0.015,NA,3,3,0.81,0.81,34,23,34,23,2,1,5,1,6,2,1.95,-0.38,0.38,22.2
"1824","SI",2024-06-16,96,-2.04,4.95,"Wheeler, Zack",602104,554430,"field_out","hit_into_play",NA,NA,NA,NA,7,"Ramón Urías grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.","R","R","R","BAL","PHI","X",6,"ground_ball",0,2,2024,-1.3,0.22,-0.77,1.67,NA,NA,NA,1,2,"Bot",113.11,159.22,NA,NA,NA,NA,6.43163538705997,-139.601951924639,-3.6322830701132,-18.4320132436014,31.3553759855871,-28.617968498502,3.18,1.49,2,90.4,-36,97.7,2361,7.3,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.23,0.054,0.056,0,1,0,0,2,18,3,"Sinker",3,0,3,0,0,3,3,0,"Standard","Standard",221,-0.008,-0.102,71.8,6.9,0.057,0.102,90.4,3,3,0.818,0.818,34,30,34,30,1,0,5,1,6,2,2.25,1.3,1.3,22.4
"1825","FF",2024-06-16,97.1,-1.98,5.13,"Wheeler, Zack",602104,554430,"","called_strike",NA,NA,NA,NA,6,"Ramón Urías grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.","R","R","R","BAL","PHI","S",NA,"",0,1,2024,-0.47,1.12,0.81,2.04,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,NA,NA,8.67803786656326,-141.244300938037,-5.47063779685811,-8.05923341768137,28.1201454256213,-16.0890825545181,3.18,1.48,NA,NA,NA,99.2,2606,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.28,NA,NA,NA,NA,NA,NA,NA,18,2,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",223,0,-0.036,NA,NA,NA,0.036,NA,3,3,0.818,0.818,34,30,34,30,1,0,5,1,6,2,1.27,0.47,0.47,24.6
"1826","FF",2024-06-16,96.1,-2.09,5.19,"Wheeler, Zack",602104,554430,"","called_strike",NA,NA,NA,NA,3,"Ramón Urías grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.","R","R","R","BAL","PHI","S",NA,"",0,0,2024,-0.31,1.05,0.61,2.97,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,NA,NA,7.97556644345476,-139.820976632579,-2.76348104415882,-5.70722652761935,28.0621486827879,-17.9078590575186,3.18,1.54,NA,NA,NA,98.1,2472,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.33,NA,NA,NA,NA,NA,NA,NA,18,1,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",216,0,-0.023,NA,NA,NA,0.023,NA,3,3,0.818,0.818,34,30,34,30,1,0,5,1,6,2,1.4,0.31,0.31,25.4
"1827","FC",2024-06-16,90.7,-2.05,5.09,"Wheeler, Zack",681297,554430,"home_run","hit_into_play",NA,NA,NA,NA,8,"Colton Cowser homers (9) on a fly ball to center field.   Jordan Westburg scores.","R","L","R","BAL","PHI","X",NA,"fly_ball",1,1,2024,0.14,0.36,0.07,2.14,NA,NA,676059,1,2,"Bot",142.14,20.31,NA,NA,NA,NA,5.06827416481926,-132.129607583389,-2.3488418890134,0.750723579912517,24.6012458172609,-27.6323552656219,3.37,1.66,443,110,25,92.5,2591,7,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.47,0.991,2,2,1,0,3,6,17,3,"Cutter",1,0,1,0,0,3,3,0,"Standard","Standard",178,0.156,1.705,78.7,7.2,3.888,-1.705,110,1,1,0.662,0.662,34,24,34,24,1,0,5,1,6,2,2.37,-0.14,0.14,23
"1828","FF",2024-06-16,95.3,-2.07,5.18,"Wheeler, Zack",681297,554430,"","foul",NA,NA,NA,NA,2,"Colton Cowser homers (9) on a fly ball to center field.   Jordan Westburg scores.","R","L","R","BAL","PHI","S",NA,"",1,0,2024,-0.51,1.21,-0.22,2.87,NA,NA,676059,1,2,"Bot",NA,NA,NA,NA,NA,NA,6.1117604068228,-138.69143858167,-3.24335118586057,-7.93898504859593,28.6516278805773,-15.955450350809,3.37,1.66,229,78.3,25,97,2360,7.1,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.4,NA,NA,NA,NA,NA,NA,NA,17,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",218,0,-0.056,74.5,6.1,NA,0.056,88,1,1,0.662,0.662,34,24,34,24,1,0,5,1,6,2,1.28,0.51,-0.51,23.4
"1829","FF",2024-06-16,95.1,-1.95,5.23,"Wheeler, Zack",681297,554430,"","ball",NA,NA,NA,NA,11,"Colton Cowser homers (9) on a fly ball to center field.   Jordan Westburg scores.","R","L","R","BAL","PHI","B",NA,"",0,0,2024,-0.33,1.18,-0.1,3.57,NA,NA,676059,1,2,"Bot",NA,NA,NA,NA,NA,NA,5.69944356243145,-138.472310888536,-1.4303834523533,-5.47551273323114,28.5454132175524,-16.7570157901669,3.37,1.59,NA,NA,NA,97.1,2465,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.29,NA,NA,NA,NA,NA,NA,NA,17,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",215,0,0.043,NA,NA,NA,-0.043,NA,1,1,0.662,0.662,34,24,34,24,1,0,5,1,6,2,1.32,0.33,-0.33,23.5
"1830","CU",2024-06-16,81.3,-2.1,5.23,"Wheeler, Zack",656775,554430,"strikeout","swinging_strike_blocked",NA,NA,NA,NA,14,"Cedric Mullins strikes out swinging.","R","L","R","BAL","PHI","S",2,"",1,2,2024,0.79,-0.47,0.15,0.48,NA,NA,676059,0,2,"Bot",NA,NA,NA,NA,NA,NA,3.57762077102275,-118.501466904129,-3.24308515801844,6.86162784919563,20.9299514163445,-36.2185441729925,3.31,1.5,NA,NA,NA,82.6,2647,6.9,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.61,NA,0,0,1,0,0,NA,16,4,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",63,-0.029,-0.275,65.6,8.9,NA,0.275,NA,1,1,0.691,0.691,34,29,34,30,1,0,5,1,6,2,3.88,-0.79,0.79,24.1
"1831","FC",2024-06-16,91.4,-2.1,5.11,"Wheeler, Zack",656775,554430,"","foul",NA,NA,NA,NA,12,"Cedric Mullins strikes out swinging.","R","L","R","BAL","PHI","S",NA,"",1,1,2024,0.36,0.8,0.99,2.6,NA,NA,676059,0,2,"Bot",NA,NA,NA,NA,NA,NA,7.10671378104675,-132.974028486144,-2.21174940666735,2.84101720860944,26.443719170238,-22.4070924758331,3.31,1.5,199,85.8,16,92.8,2577,6.9,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.55,NA,NA,NA,NA,NA,NA,NA,16,3,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",202,0,-0.074,72.7,7.2,NA,0.074,88,1,1,0.691,0.691,34,29,34,30,1,0,5,1,6,2,1.92,-0.36,0.36,21.4
"1832","FF",2024-06-16,95.1,-2.04,5.13,"Wheeler, Zack",656775,554430,"","foul",NA,NA,NA,NA,9,"Cedric Mullins strikes out swinging.","R","L","R","BAL","PHI","S",NA,"",1,0,2024,-0.53,1.1,0.78,1.96,NA,NA,676059,0,2,"Bot",NA,NA,NA,NA,NA,NA,8.69972152875139,-138.137894823389,-5.20223284611877,-8.68314306513656,30.6469822947535,-17.0414873560933,3.31,1.5,12,74.3,-8,96.5,2515,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.32,NA,NA,NA,NA,NA,NA,NA,16,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",225,0,-0.074,73.6,7.1,NA,0.074,88,1,1,0.691,0.691,34,29,34,30,1,0,5,1,6,2,1.42,0.53,-0.53,24
"1833","FF",2024-06-16,94.4,-1.96,5.12,"Wheeler, Zack",656775,554430,"","ball",NA,NA,NA,NA,14,"Cedric Mullins strikes out swinging.","R","L","R","BAL","PHI","B",NA,"",0,0,2024,-0.48,0.88,1.47,1.93,NA,NA,676059,0,2,"Bot",NA,NA,NA,NA,NA,NA,10.1561185708183,-137.131045520198,-4.62481609431108,-8.25459015693256,29.720196967317,-20.2009437623005,3.16,1.65,NA,NA,NA,95.8,2436,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.33,NA,NA,NA,NA,NA,NA,NA,16,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",226,0,0.062,NA,NA,NA,-0.062,NA,1,1,0.691,0.691,34,29,34,30,1,0,5,1,6,2,1.68,0.48,-0.48,21.6
"1834","SI",2024-06-16,94.9,-2.11,5.18,"Wheeler, Zack",676059,554430,"single","hit_into_play",NA,NA,NA,NA,4,"Jordan Westburg singles on a sharp line drive to left fielder David Dahl.","R","R","R","BAL","PHI","X",7,"line_drive",0,0,2024,-1.28,0.45,-0.52,2.85,NA,NA,NA,0,2,"Bot",90.97,117.39,NA,NA,NA,NA,7.13553846925195,-137.840633333208,-1.30406208165704,-18.0068384211771,37.0684387086868,-26.461363263062,3.48,1.6,223,108.8,10,95.2,2309,7,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.47,0.909,0.927,0.9,1,1,0,5,15,1,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",224,0.031,0.403,NA,NA,1.201,-0.403,108.8,1,1,0.66,0.66,34,25,34,25,1,0,5,1,6,2,2.14,1.28,1.28,23.5
"1835","SI",2024-06-16,96,-2.02,5.16,"Wheeler, Zack",623993,554430,"field_out","hit_into_play",NA,NA,NA,NA,6,"Anthony Santander flies out to center fielder Brandon Marsh.","R","L","R","BAL","PHI","X",8,"fly_ball",2,2,2024,-1.13,0.69,0.57,2.51,NA,NA,656811,2,1,"Bot",133.99,53.5,NA,NA,NA,NA,9.56759825909244,-139.456535848657,-2.96638056603945,-16.9480731655928,33.6622224962568,-22.7258741900949,3.41,1.62,360,95.2,25,97.3,2342,7.3,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.19,0.209,0.289,0,1,0,0,5,10,5,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",231,-0.02,-0.197,70.8,6,0.468,0.197,95.2,1,1,0.628,0.628,34,29,34,30,1,0,5,1,6,2,1.81,1.13,-1.13,23.2
"1836","FC",2024-06-16,92.4,-2.07,5.13,"Wheeler, Zack",623993,554430,"","foul",NA,NA,NA,NA,14,"Anthony Santander flies out to center fielder Brandon Marsh.","R","L","R","BAL","PHI","S",NA,"",2,1,2024,0.2,0.64,0.86,1.93,NA,NA,656811,2,1,"Bot",NA,NA,NA,NA,NA,NA,7.13391170245695,-134.557827815716,-3.83659796416323,1.09832513151151,25.8465193004749,-23.8070958851998,3.41,1.62,17,97.3,-6,94.1,2586,7,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.51,NA,NA,NA,NA,NA,NA,NA,10,4,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",207,0,-0.061,76,7.4,NA,0.061,97.3,1,1,0.628,0.628,34,29,34,30,1,0,5,1,6,2,2,-0.2,0.2,21.4
"1837","FF",2024-06-16,96.2,-1.99,5.15,"Wheeler, Zack",623993,554430,"","foul",NA,NA,NA,NA,14,"Anthony Santander flies out to center fielder Brandon Marsh.","R","L","R","BAL","PHI","S",NA,"",2,0,2024,-0.37,1.19,1.1,2.06,NA,NA,656811,2,1,"Bot",NA,NA,NA,NA,NA,NA,9.17054780703063,-139.815740075903,-5.35923640781548,-6.97629260739099,31.4780486180911,-15.5243312912579,3.41,1.62,142,69.8,71,97.5,2539,7.1,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.41,NA,NA,NA,NA,NA,NA,NA,10,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",218,0,-0.04,70.7,7.6,NA,0.04,88,1,1,0.628,0.628,34,29,34,30,1,0,5,1,6,2,1.28,0.37,-0.37,24.5
"1838","FF",2024-06-16,96.1,-2.09,5.17,"Wheeler, Zack",623993,554430,"","ball",NA,NA,NA,NA,14,"Anthony Santander flies out to center fielder Brandon Marsh.","R","L","R","BAL","PHI","B",NA,"",1,0,2024,-0.64,1.25,1.17,2.35,NA,NA,656811,2,1,"Bot",NA,NA,NA,NA,NA,NA,10.2239217002036,-139.580553281828,-4.77979187057619,-10.6239235125305,29.387347680078,-14.9464436798316,3.41,1.62,NA,NA,NA,97.7,2482,7.1,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.37,NA,NA,NA,NA,NA,NA,NA,10,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",221,0,0.042,NA,NA,NA,-0.042,NA,1,1,0.628,0.628,34,29,34,30,1,0,5,1,6,2,1.22,0.64,-0.64,23.8
"1839","FF",2024-06-16,97.2,-2,5.19,"Wheeler, Zack",623993,554430,"","ball",NA,NA,NA,NA,12,"Anthony Santander flies out to center fielder Brandon Marsh.","R","L","R","BAL","PHI","B",NA,"",0,0,2024,-0.4,1.24,0.93,2.74,NA,NA,656811,2,1,"Bot",NA,NA,NA,NA,NA,NA,8.92989235282657,-141.350614295172,-4.00909510596082,-7.20398715628693,29.4973312034438,-14.7423298034441,3.16,1.68,NA,NA,NA,99.3,2581,7.3,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.2,NA,NA,NA,NA,NA,NA,NA,10,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",228,0,0.028,NA,NA,NA,-0.028,NA,1,1,0.628,0.628,34,29,34,30,1,0,5,1,6,2,1.16,0.4,-0.4,26.3
"1840","FF",2024-06-16,95.6,-2.16,5.08,"Wheeler, Zack",656811,554430,"field_error","hit_into_play",NA,NA,NA,NA,4,"Ryan O'Hearn reaches on a missed catch error by first baseman Bryce Harper, assist to second baseman Bryson Stott.","R","L","R","BAL","PHI","X",4,"ground_ball",2,2,2024,-0.29,1.05,-0.33,2.68,NA,NA,NA,2,1,"Bot",143.56,157.7,NA,NA,NA,NA,5.59951609224981,-139.160968614977,-3.09323768026339,-5.10123965190876,32.2761655395624,-18.1127821142098,3.52,1.68,3,83,-40,97.2,2401,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.27,0.069,0.062,0.9,1,0,0,2,9,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",224,0.011,0.161,70.4,6.4,0.078,-0.161,88,1,1,0.617,0.617,34,30,34,31,1,0,5,1,6,3,1.45,0.29,-0.29,26.5
"1841","SI",2024-06-16,95.1,-2.02,5.04,"Wheeler, Zack",656811,554430,"","ball",NA,NA,NA,NA,12,"Ryan O'Hearn reaches on a missed catch error by first baseman Bryce Harper, assist to second baseman Bryson Stott.","R","L","R","BAL","PHI","B",NA,"",1,2,2024,-1.03,0.53,1.78,2.8,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,NA,NA,12.4414907568443,-137.882651982212,-1.29351093130548,-16.1957924497232,34.8876707723641,-25.395540511544,3.52,1.7,NA,NA,NA,95.7,2349,7.2,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.35,NA,NA,NA,NA,NA,NA,NA,9,4,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",228,0,0.015,NA,NA,NA,-0.015,NA,1,1,0.617,0.617,34,30,34,31,1,0,5,1,6,3,2.04,1.03,-1.03,21.6
"1842","CU",2024-06-16,82.4,-2.09,5.2,"Wheeler, Zack",656811,554430,"","swinging_strike",NA,NA,NA,NA,14,"Ryan O'Hearn reaches on a missed catch error by first baseman Bryce Harper, assist to second baseman Bryson Stott.","R","L","R","BAL","PHI","S",NA,"",1,1,2024,1.38,-0.93,1.69,0.48,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,NA,NA,5.99036349417118,-119.835372176975,-2.35652025977272,11.9701956439796,24.9211281553341,-40.7894320773983,3.52,1.68,NA,NA,NA,83.1,2975,6.9,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.56,NA,NA,NA,NA,NA,NA,NA,9,3,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",50,0,-0.025,NA,NA,NA,0.025,NA,1,1,0.617,0.617,34,30,34,31,1,0,5,1,6,3,4.31,-1.38,1.38,25.1
"1843","FC",2024-06-16,93.1,-2.16,5.09,"Wheeler, Zack",656811,554430,"","ball",NA,NA,NA,NA,14,"Ryan O'Hearn reaches on a missed catch error by first baseman Bryce Harper, assist to second baseman Bryson Stott.","R","L","R","BAL","PHI","B",NA,"",0,1,2024,0.21,0.85,1.2,1.94,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,NA,NA,8.3061338797299,-135.566663688491,-4.34741656911601,1.12711548265876,24.2592802961795,-20.874078995416,3.52,1.7,NA,NA,NA,95.2,2746,7.1,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.42,NA,NA,NA,NA,NA,NA,NA,9,2,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",192,0,0.011,NA,NA,NA,-0.011,NA,1,1,0.617,0.617,34,30,34,31,1,0,5,1,6,3,1.73,-0.21,0.21,22
"1844","FF",2024-06-16,96.5,-2.11,5.09,"Wheeler, Zack",656811,554430,"","called_strike",NA,NA,NA,NA,5,"Ryan O'Hearn reaches on a missed catch error by first baseman Bryce Harper, assist to second baseman Bryson Stott.","R","L","R","BAL","PHI","S",NA,"",0,0,2024,-0.79,1.05,-0.16,2.53,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,NA,NA,7.13422722127412,-140.416669221846,-3.72194825782061,-11.9874754943015,29.1940776588044,-17.5810496537423,3.52,1.73,NA,NA,NA,98.7,2532,7.3,747023,596117,547180,681082,664761,624641,621311,669016,592206,53.19,NA,NA,NA,NA,NA,NA,NA,9,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",222,0,-0.016,NA,NA,NA,0.016,NA,1,1,0.617,0.617,34,30,34,31,1,0,5,1,6,3,1.38,0.79,-0.79,24.8
